Is Superhost,neighbourhood,Neighborhood Group,Latitude,Longitude,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Guests Included,Min Nights,Reviews,Instant Bookable,Business Travel Ready,Price
f,Wedding,Mitte,52.54121,13.36598,Apartment,Private room,2,1.0,1.0,1.0,2,4,2,f,f,30.0
f,Prenzlauer Berg,Pankow,52.54644,13.406770000000002,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,4,8,t,f,65.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5137,13.46774,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,0,t,f,170.0
f,Prenzlauer Berg,Pankow,52.54181,13.40886,Apartment,Private room,2,1.5,1.0,1.0,2,2,15,f,f,29.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47491,13.420370000000002,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,4,2,t,f,55.0
f,,Pankow,52.5948,13.29412,Apartment,Private room,2,2.0,1.0,1.0,1,3,6,f,f,55.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47362,13.44529,Apartment,Private room,2,1.0,1.0,1.0,1,1,28,f,f,35.0
t,Alt-Treptow,Treptow - KÃ¶penick,52.491580000000006,13.42987,Apartment,Private room,2,1.0,1.0,1.0,1,2,0,f,f,25.0
f,Prenzlauer Berg,Pankow,52.55131,13.42505,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,5,f,f,88.0
f,Mitte,Mitte,52.53208000000001,13.40094,Apartment,Private room,2,1.0,1.0,2.0,1,3,3,t,f,60.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48192,13.35191,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,5,10,f,f,75.0
f,Lichterfelde,Steglitz - Zehlendorf,52.41167,13.32859,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,,0,t,f,32.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.5038,13.42956,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,,5,f,f,65.0
f,Tiergarten,Mitte,52.50758000000001,13.3495,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,t,f,45.0
f,Mitte,Mitte,52.51758000000001,13.39886,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,4,14,f,f,90.0
f,Prenzlauer Berg,Pankow,52.53235,13.42491,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,3,3,t,f,100.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51398000000001,13.4299,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,60,0,f,f,130.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47803000000001,13.42832,Apartment,Private room,2,1.0,1.0,1.0,1,4,14,t,f,23.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49825,13.42839,Apartment,Private room,2,1.5,1.0,1.0,1,1,0,t,f,28.0
f,Potsdamer Platz,Mitte,52.5112,13.38699,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,8,0,f,f,55.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49783000000001,13.43137,Apartment,Entire home/apt,6,1.0,2.0,3.0,1,14,0,f,f,120.0
f,Prenzlauer Berg,Pankow,52.55196,13.40631,Apartment,Private room,2,1.0,1.0,1.0,1,1,3,f,f,36.0
f,Prenzlauer Berg,Pankow,52.55311999999999,13.414129999999998,Apartment,Private room,1,1.0,1.0,1.0,1,3,2,f,f,20.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.48774,13.41839,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,2,15,f,f,65.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.48533000000001,13.42126,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,5,1,f,f,70.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51483,13.455270000000002,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,54,t,f,99.0
f,Lichtenberg,Lichtenberg,52.51293000000001,13.488,Apartment,Private room,2,1.0,0.0,1.0,1,2,6,f,f,23.0
f,Mitte,Mitte,52.51219,13.40121,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,2,4,t,f,100.0
t,Prenzlauer Berg,Pankow,52.55581999999999,13.41964,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,3,152,f,f,61.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47958000000001,13.43738,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,7,0,f,f,60.0
t,NeukÃ¶lln,NeukÃ¶lln,52.4831,13.429570000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,31,f,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47118000000001,13.420079999999999,Apartment,Private room,2,1.0,1.0,1.0,2,2,2,f,f,45.0
t,Prenzlauer Berg,Pankow,52.54436,13.45071,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,16,t,f,95.0
f,Moabit,Mitte,52.5315,13.33792,Apartment,Private room,1,2.0,1.0,1.0,1,3,0,f,f,15.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.48894,13.39061,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,0,f,f,50.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5171,13.446079999999998,Apartment,Entire home/apt,6,1.0,3.0,3.0,1,2,72,t,f,120.0
t,NeukÃ¶lln,NeukÃ¶lln,52.49106,13.4227,Apartment,Private room,2,1.0,1.0,1.0,1,2,153,f,f,30.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.5003,13.40429,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,3,11,t,f,90.0
t,Steglitz,Steglitz - Zehlendorf,52.469719999999995,13.33293,Apartment,Entire home/apt,6,1.0,2.0,5.0,4,4,14,f,f,150.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.464690000000004,13.38614,Apartment,Private room,2,1.0,1.0,1.0,1,14,0,t,f,22.0
f,Wedding,Mitte,52.55119000000001,13.390820000000001,Apartment,Private room,4,1.0,1.0,2.0,2,2,10,t,f,48.0
f,Alt-Treptow,Treptow - KÃ¶penick,52.49081999999999,13.45049,Apartment,Entire home/apt,2,1.5,1.0,1.0,1,1,0,f,f,54.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.4909,13.34649,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,3,0,f,f,40.0
f,Steglitz,Steglitz - Zehlendorf,52.462,13.32214,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,14,3,f,f,27.0
f,Wedding,Mitte,52.55053000000001,13.34616,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,12,1,f,f,41.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.4979,13.4173,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,5,0,f,f,70.0
f,Rummelsburg,Lichtenberg,52.50982,13.4774,Apartment,Entire home/apt,4,1.0,2.0,2.0,4,2,1,f,f,82.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51348000000001,13.47796,Apartment,Private room,2,1.0,1.0,1.0,1,3,1,f,f,45.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49624,13.39799,Apartment,Private room,2,1.0,0.0,1.0,1,1,1,f,f,20.0
f,Britz,NeukÃ¶lln,52.46986,13.42846,Apartment,Private room,1,1.0,1.0,1.0,1,,5,f,f,24.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.472069999999995,13.374520000000002,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,4,2,f,f,65.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.514759999999995,13.4774,Apartment,Entire home/apt,5,1.0,3.0,3.0,2,2,2,f,f,240.0
f,Mitte,Mitte,52.52473000000001,13.406620000000002,Apartment,Private room,6,1.0,2.0,3.0,4,2,75,t,f,130.0
f,Prenzlauer Berg,Pankow,52.53896,13.42501,Apartment,Private room,2,1.0,1.0,1.0,1,5,5,f,f,25.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48141999999999,13.42646,Apartment,Private room,2,1.0,1.0,2.0,1,7,1,t,f,40.0
t,Lichterfelde,Steglitz - Zehlendorf,52.42363,13.301320000000002,Apartment,Private room,4,1.0,2.0,3.0,3,2,17,f,f,44.0
f,Prenzlauer Berg,Pankow,52.532219999999995,13.41027,Apartment,Private room,1,1.0,1.0,1.0,1,1,0,f,f,28.0
t,Mitte,Mitte,52.53251999999999,13.40318,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,25,f,f,72.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49996,13.36298,Apartment,Entire home/apt,4,2.0,1.0,3.0,1,2,19,f,f,92.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51051999999999,13.43586,Apartment,Entire home/apt,10,1.0,2.0,7.0,2,1,30,t,f,206.0
f,Prenzlauer Berg,Pankow,52.54812,13.4138,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,7,19,f,f,75.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50669,13.32989,Serviced apartment,Entire home/apt,4,1.0,1.0,3.0,3,1,0,f,f,135.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47047,13.43339,Apartment,Private room,2,1.5,1.0,1.0,1,3,0,f,f,45.0
t,Wilmersdorf,Charlottenburg-Wilm.,52.49184,13.316820000000002,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,4,44,t,f,119.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50164,13.42897,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,3,8,f,f,75.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4804,13.43754,Apartment,Private room,2,1.0,1.0,1.0,1,2,1,f,f,35.0
t,Kreuzberg,Friedrichshain-Kreuzberg,52.48925,13.415629999999998,Apartment,Entire home/apt,4,1.0,0.0,2.0,2,60,53,f,f,62.0
f,Wedding,Mitte,52.5463,13.35049,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,10,f,f,35.0
t,Prenzlauer Berg,Pankow,52.54078000000001,13.421320000000001,Apartment,Entire home/apt,3,1.0,2.0,2.0,2,60,0,f,f,69.0
f,Tiergarten,Mitte,52.50611,13.36559,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,2,18,f,f,75.0
f,Prenzlauer Berg,Pankow,52.54339,13.41745,Apartment,Private room,1,1.5,1.0,1.0,1,2,2,t,f,35.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47730999999999,13.42495,Apartment,Private room,6,1.0,2.0,6.0,1,3,0,t,f,90.0
f,Friedenau,Tempelhof - SchÃ¶neberg,52.47291,13.323670000000002,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,t,f,60.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47728000000001,13.423979999999998,Apartment,Private room,2,1.5,1.0,1.0,1,3,0,f,f,25.0
f,Zehlendorf,Steglitz - Zehlendorf,52.44481999999999,13.26372,Apartment,Entire home/apt,3,1.0,2.0,2.0,4,5,9,f,f,35.0
f,Moabit,Mitte,52.53061999999999,13.337079999999998,Apartment,Private room,2,1.0,1.0,1.0,1,3,4,f,f,25.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51703000000001,13.45964,Apartment,Private room,2,1.0,1.0,1.0,1,8,2,t,f,55.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51962,13.45043,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,3,3,t,f,80.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47997,13.43096,Apartment,Private room,1,1.0,0.0,1.0,1,,0,f,f,19.0
f,Wedding,Mitte,52.54728000000001,13.36616,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,4,0,f,f,50.0
f,Wedding,Mitte,52.54703000000001,13.3269,Apartment,Private room,2,1.0,1.0,1.0,1,2,11,t,f,45.0
f,Halensee,Charlottenburg-Wilm.,52.47926999999999,13.29694,Apartment,Private room,2,1.0,1.0,1.0,1,2,12,f,f,40.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.49723000000001,13.33921,Apartment,Private room,2,1.0,1.0,1.0,1,2,8,t,f,45.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50345,13.396770000000002,Apartment,Private room,1,1.0,1.0,1.0,1,1,1,t,f,50.0
f,Tiergarten,Mitte,52.49585,13.384729999999998,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,1,0,f,f,110.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47274000000001,13.43317,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,5,27,f,f,75.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51769,13.44878,Apartment,Private room,2,1.0,1.0,1.0,1,3,4,f,f,29.0
f,Wedding,Mitte,52.55908,13.387020000000001,Hostel,Shared room,6,1.0,1.0,6.0,1,2,0,f,f,17.0
f,Mitte,Mitte,52.52662,13.38829,Apartment,Private room,2,1.0,1.0,1.0,1,5,3,f,f,21.0
f,Wilhelmstadt,Spandau,52.52280999999999,13.18264,Apartment,Private room,2,1.0,1.0,1.0,1,2,106,t,f,30.0
f,Adlershof,Treptow - KÃ¶penick,52.45585,13.5528,Apartment,Private room,3,1.0,1.0,2.0,2,1,5,t,f,30.0
f,Friedenau,Tempelhof - SchÃ¶neberg,52.46448,13.31661,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,3,0,t,f,146.0
f,Wedding,Mitte,52.54273000000001,13.34525,Apartment,Private room,2,1.0,2.0,2.0,1,2,0,f,f,30.0
f,Alt-Treptow,Treptow - KÃ¶penick,52.49085,13.446929999999998,Apartment,Private room,1,1.0,1.0,1.0,1,1,1,f,f,22.0
f,WeiÃensee,Pankow,52.5512,13.46555,Apartment,Private room,2,1.0,1.0,2.0,1,6,16,f,f,20.0
t,Rummelsburg,Lichtenberg,52.5005,13.49141,Apartment,Private room,2,2.0,1.0,1.0,1,2,9,f,f,55.0
t,NeukÃ¶lln,NeukÃ¶lln,52.48578000000001,13.44526,Apartment,Private room,2,1.0,1.0,1.0,1,3,34,f,f,29.0
f,Prenzlauer Berg,Pankow,52.54815,13.424270000000002,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,90,2,f,f,20.0
f,Prenzlauer Berg,Pankow,52.52251,13.46428,Apartment,Entire home/apt,6,1.0,2.0,2.0,1,1,58,t,f,105.0
f,Reinickendorf,Reinickendorf,52.57147,13.35208,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,5,1,f,f,25.0
f,Friedrichsfelde,Lichtenberg,52.51249,13.506470000000002,Apartment,Private room,2,1.0,0.0,1.0,1,2,0,f,f,50.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49225,13.420870000000004,Apartment,Private room,2,1.0,1.0,1.0,1,1,1,f,f,30.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5182,13.447629999999998,Apartment,Private room,4,1.0,1.0,2.0,2,3,2,f,f,52.0
t,Moabit,Mitte,52.53336999999999,13.34635,Apartment,Private room,2,1.0,1.0,1.0,1,1,50,f,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5176,13.47169,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,6,t,f,60.0
t,,Reinickendorf,52.61721,13.36776,Apartment,Private room,2,1.0,1.0,1.0,1,2,12,f,f,23.0
f,Charlottenburg,Charlottenburg-Wilm.,52.5179,13.30323,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,4,f,f,40.0
f,Friedrichsfelde,Lichtenberg,52.49805,13.50696,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,7,0,f,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4816,13.44385,Apartment,Entire home/apt,4,1.0,1.0,3.0,1,3,12,f,f,50.0
f,Mitte,Mitte,52.52406,13.412579999999998,Apartment,Private room,1,1.0,1.0,1.0,1,2,25,f,f,40.0
t,Rummelsburg,Lichtenberg,52.50854,13.47655,Townhouse,Private room,2,1.0,1.0,1.0,1,2,16,t,f,70.0
t,Wedding,Mitte,52.55654000000001,13.379779999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,13,f,f,25.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47046,13.437370000000001,Apartment,Private room,2,1.0,0.0,1.0,2,3,14,f,f,43.0
f,Prenzlauer Berg,Pankow,52.55019,13.41514,Apartment,Private room,2,1.0,1.0,1.0,1,3,13,t,f,30.0
f,Prenzlauer Berg,Pankow,52.55165,13.42428,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,90,3,t,f,30.0
f,Reinickendorf,Reinickendorf,52.57581,13.37024,Apartment,Shared room,1,1.0,1.0,1.0,1,2,1,f,f,25.0
f,Wedding,Mitte,52.5405,13.351729999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,0,f,f,50.0
f,Pankow,Pankow,52.57317,13.40939,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,5,f,f,38.0
t,Kreuzberg,Friedrichshain-Kreuzberg,52.48845,13.398870000000002,Loft,Private room,1,1.0,1.0,1.0,1,5,12,t,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.500069999999994,13.45834,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,1,7,f,f,79.0
f,Karlshorst,Lichtenberg,52.48152,13.52663,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,32,f,f,80.0
f,Fennpfuhl,Lichtenberg,52.52911999999999,13.47575,Apartment,Entire home/apt,6,2.0,1.0,4.0,1,3,6,f,f,140.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49602,13.40024,Apartment,Private room,2,1.0,1.0,1.0,2,1,1,f,f,90.0
t,Alt-Treptow,Treptow - KÃ¶penick,52.48975,13.45597,Apartment,Private room,2,1.0,1.0,1.0,1,1,158,f,f,28.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51988000000001,13.456220000000002,Apartment,Private room,2,1.0,1.0,1.0,1,2,28,t,f,32.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47521999999999,13.43315,Apartment,Entire home/apt,4,1.0,3.0,4.0,4,12,9,f,f,80.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48035,13.361,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,,2,t,f,55.0
f,Wedding,Mitte,52.55235,13.35114,Apartment,Entire home/apt,4,1.0,2.0,2.0,2,3,3,f,f,149.0
f,Alt-Treptow,Treptow - KÃ¶penick,52.49036999999999,13.44658,Apartment,Private room,2,1.0,1.0,1.0,1,4,32,t,f,35.0
f,NeukÃ¶lln,NeukÃ¶lln,52.49211999999999,13.42527,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,2,76,f,f,50.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46836,13.43324,Apartment,Private room,2,1.0,1.0,1.0,1,3,1,f,f,32.0
t,Mitte,Mitte,52.53778000000001,13.391929999999999,Condominium,Entire home/apt,4,1.0,2.0,2.0,2,14,0,t,f,99.0
f,Karlshorst,Lichtenberg,52.48135,13.52696,Apartment,Private room,2,1.0,1.0,2.0,2,2,7,t,f,35.0
t,Mitte,Mitte,52.52929,13.40121,Apartment,Entire home/apt,4,1.0,1.0,2.0,4,3,64,f,f,140.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46963,13.43108,Apartment,Private room,1,1.0,1.0,1.0,1,1,0,f,f,17.0
f,Prenzlauer Berg,Pankow,52.54115,13.41091,Apartment,Private room,2,1.0,1.0,1.0,1,1,3,f,f,30.0
f,Wedding,Mitte,52.54267,13.35488,Apartment,Private room,2,1.0,1.0,1.0,1,3,19,f,f,30.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51149,13.433920000000002,Apartment,Private room,2,1.0,1.0,1.0,1,2,169,t,f,46.0
t,Halensee,Charlottenburg-Wilm.,52.49524,13.29399,House,Private room,3,1.0,1.0,1.0,1,1,9,f,f,53.0
f,NeukÃ¶lln,NeukÃ¶lln,52.482769999999995,13.44806,Apartment,Private room,1,1.0,1.0,1.0,1,3,0,f,f,30.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47312,13.45334,Apartment,Private room,2,1.0,1.0,1.0,1,2,2,t,f,38.0
f,Wedding,Mitte,52.55556999999999,13.3415,Apartment,Private room,3,1.0,1.0,2.0,1,1,33,t,f,24.0
f,Westend,Charlottenburg-Wilm.,52.51389000000001,13.2892,Bungalow,Private room,2,1.0,0.0,1.0,1,1,0,f,f,60.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48031999999999,13.43069,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,0,f,f,35.0
f,Mitte,Mitte,52.5081,13.385229999999998,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,7,1,f,f,100.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51392,13.466679999999998,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,1,0,f,f,45.0
f,Moabit,Mitte,52.5311,13.34988,Apartment,Private room,2,1.0,1.0,1.0,2,3,12,t,f,25.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51174000000001,13.46851,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,5,21,f,f,50.0
t,Mitte,Mitte,52.51505,13.39344,Apartment,Private room,2,1.0,1.0,1.0,1,1,21,t,f,49.0
t,NeukÃ¶lln,NeukÃ¶lln,52.48528,13.45276,Apartment,Private room,2,1.0,1.0,2.0,1,1,6,f,f,40.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51542,13.462379999999998,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,3,22,f,f,64.0
f,Prenzlauer Berg,Pankow,52.5543,13.402629999999998,Apartment,Entire home/apt,2,1.0,2.0,1.0,1,1,2,f,f,50.0
t,Prenzlauer Berg,Pankow,52.5382,13.42289,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,10,16,t,f,49.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.4901,13.390270000000005,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,1,f,f,40.0
t,Prenzlauer Berg,Pankow,52.5348,13.41712,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,30,249,f,f,75.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.4914,13.33295,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,4,t,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4816,13.43404,Apartment,Entire home/apt,4,1.5,2.0,3.0,2,3,5,f,f,130.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49101,13.3984,Apartment,Private room,2,1.0,1.0,1.0,1,3,5,f,f,33.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49388,13.420679999999996,Apartment,Entire home/apt,5,1.0,1.0,4.0,4,60,1,t,f,90.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.52114000000001,13.449070000000004,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,7,f,f,55.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49738000000001,13.43236,Apartment,Private room,4,1.0,1.0,2.0,1,1,6,f,f,55.0
f,Tiergarten,Mitte,52.50474000000001,13.370920000000002,Hotel,Private room,2,1.0,1.0,3.0,1,1,4,t,f,200.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.47301999999999,13.37345,Apartment,Private room,3,1.0,1.0,1.0,2,3,0,t,f,55.0
t,Prenzlauer Berg,Pankow,52.54619,13.41768,Loft,Entire home/apt,5,2.0,2.0,3.0,1,3,64,f,f,110.0
f,Moabit,Mitte,52.53258,13.33656,Apartment,Private room,1,1.0,1.0,1.0,1,1,3,f,f,25.0
t,,Reinickendorf,52.636280000000006,13.22151,House,Private room,1,1.5,1.0,1.0,1,1,67,t,f,30.0
f,WeiÃensee,Pankow,52.54991999999999,13.45331,Apartment,Entire home/apt,4,1.0,2.0,2.0,2,5,3,f,f,58.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47304000000001,13.43269,Apartment,Private room,2,1.0,1.0,1.0,1,20,3,f,f,17.0
f,Prenzlauer Berg,Pankow,52.53167,13.43988,Apartment,Entire home/apt,5,1.0,2.0,4.0,1,1,209,f,f,155.0
f,Moabit,Mitte,52.52834000000001,13.32177,Apartment,Entire home/apt,5,1.0,2.0,3.0,1,3,0,t,f,33.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51115,13.461329999999998,Apartment,Entire home/apt,5,1.5,2.0,2.0,4,5,20,t,f,229.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.49778000000001,13.33959,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,3,7,f,f,50.0
f,Charlottenburg,Charlottenburg-Wilm.,52.51801999999999,13.28444,Apartment,Private room,2,1.0,1.0,1.0,1,1,9,f,f,35.0
t,Moabit,Mitte,52.53238000000001,13.3521,Apartment,Private room,3,1.0,1.0,2.0,2,2,68,t,f,47.0
f,Prenzlauer Berg,Pankow,52.55118000000001,13.411929999999998,Apartment,Private room,2,1.0,1.0,1.0,1,9,0,t,f,20.0
f,Wedding,Mitte,52.55321999999999,13.39004,Apartment,Entire home/apt,3,1.5,2.0,2.0,1,7,8,f,f,58.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49424000000001,13.40563,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,7,12,t,f,90.0
t,Charlottenburg,Charlottenburg-Wilm.,52.51544000000001,13.30781,Apartment,Entire home/apt,5,1.0,2.0,4.0,4,3,13,f,f,75.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50624000000001,13.46858,Loft,Entire home/apt,2,1.0,0.0,1.0,1,5,3,f,f,70.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48071999999999,13.4359,Apartment,Private room,4,1.0,2.0,2.0,2,2,12,t,f,32.0
f,Prenzlauer Berg,Pankow,52.53480999999999,13.44004,Apartment,Entire home/apt,4,1.0,3.0,4.0,2,13,5,f,f,80.0
f,Moabit,Mitte,52.52898,13.34506,Loft,Entire home/apt,2,1.0,1.0,1.0,1,2,10,f,f,85.0
f,Prenzlauer Berg,Pankow,52.55266,13.42551,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,2,f,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48577,13.43636,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,2,12,f,f,28.0
f,Mitte,Mitte,52.53509,13.37519,Apartment,Entire home/apt,4,2.0,3.0,4.0,1,3,18,f,f,150.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46729000000001,13.42909,Apartment,Private room,3,1.0,1.0,1.0,1,2,2,f,f,55.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51088000000001,13.42691,Apartment,Private room,1,1.0,1.0,1.0,1,1,96,f,f,30.0
f,Prenzlauer Berg,Pankow,52.53828000000001,13.40776,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,f,f,30.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48705,13.354479999999999,Apartment,Private room,2,1.0,1.0,1.0,1,1,69,t,f,35.0
t,NeukÃ¶lln,NeukÃ¶lln,52.480030000000006,13.42626,Apartment,Entire home/apt,1,1.0,1.0,2.0,1,3,37,f,f,43.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.482859999999995,13.31959,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,1,11,f,f,100.0
f,Prenzlauer Berg,Pankow,52.53833,13.40466,Apartment,Private room,2,1.0,1.0,1.0,1,7,0,f,f,39.0
f,Prenzlauer Berg,Pankow,52.54501,13.411929999999998,House,Entire home/apt,4,1.0,3.0,3.0,2,2,10,f,f,103.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4686,13.42729,Apartment,Private room,2,2.0,1.0,1.0,1,10,0,f,f,20.0
